scoutId,regio1,regio2,regio3,geo_plz,baseRent,totalRent,serviceCharge,heatingCosts,livingSpace,noRooms,yearConstructed,condition,typeOfFlat,energyEfficiencyClass,heatingType,pricetrend,newlyConst,balcony,lift,cellar,garden,hasKitchen,date
107366404,Baden_Württemberg,Alb_Donau_Kreis,Dornstadt,89160,800.0,980.0,180.0,,113.0,4.0,1971.0,well_kept,apartment,D,central_heating,5.63,False,True,False,True,False,False,Sep18
54015078,Hessen,Frankfurt_am_Main,Westend_Süd,60325,1450.0,1700.0,250.0,,100.0,3.5,1900.0,modernized,roof_storey,NO_INFORMATION,central_heating,5.16,False,False,False,True,False,True,Sep18
113250567,Niedersachsen,Lüneburg_Kreis,Lüneburg,21335,1750.0,2000.0,170.0,80.0,156.0,5.0,1890.0,fully_renovated,maisonette,,central_heating,3.7,False,True,False,False,False,True,Oct19
106976436,Sachsen,Chemnitz,Bernsdorf,9126,170.0,238.0,68.0,,33.13,1.5,1912.0,well_kept,,,gas_heating,0.0,False,False,False,True,False,False,Sep18
108686579,Hessen,Main_Taunus_Kreis,Schwalbach_am_Taunus,65760,1150.0,1500.0,150.0,,82.08,2.0,2018.0,first_time_use,penthouse,,floor_heating,4.23,True,True,True,False,False,True,May19
113699173,Bayern,Passau,Heining,94036,460.0,655.0,150.0,,62.0,2.0,1994.0,,apartment,,central_heating,5.49,False,True,False,True,False,True,Oct19
110778700,Bayern,Ansbach,Stadt,91522,350.0,430.0,80.0,,56.0,2.0,1964.0,fully_renovated,roof_storey,,oil_heating,5.19,False,False,False,True,False,False,May19
115367569,Sachsen,Zwickau,Innenstadt,8056,215.0,290.0,75.0,,26.64,1.0,1600.0,refurbished,roof_storey,,central_heating,1.92,False,False,True,False,False,True,Feb20
107063610,Sachsen,Dresden,Striesen_Süd,1309,1800.0,2215.0,145.0,145.0,176.4,5.0,2016.0,mint_condition,,B,district_heating,2.25,False,True,True,True,True,False,Oct19
72351775,Schleswig_Holstein,Kiel,Gaarden_Ost,24143,660.0,750.0,90.0,,77.67,3.0,1906.0,modernized,roof_storey,NO_INFORMATION,central_heating,4.62,False,False,False,True,False,True,Feb20
104571734,Sachsen,Leipzig,Zentrum_Süd,4017,2625.0,3213.0,588.0,,210.0,6.0,2018.0,first_time_use,terraced_flat,,district_heating,5.84,True,True,True,True,True,True,Sep18
113697562,Baden_Württemberg,Ortenaukreis,Kehl,77694,565.0,695.0,130.0,,45.0,2.0,2018.0,mint_condition,apartment,B,central_heating,3.19,True,True,True,True,False,False,Oct19
107338576,Bayern,Nürnberg,Schweinau,90441,545.0,,90.0,,45.45,2.0,2018.0,first_time_use,apartment,A,,5.7,True,True,True,True,True,False,Sep18
115470777,Sachsen,Zwickau_Kreis,Crimmitschau,8451,670.0,869.0,199.0,,120.0,4.0,1898.0,fully_renovated,apartment,,gas_heating,0.97,False,True,False,True,True,False,Feb20
108165912,Thüringen,Erfurt,Andreasvorstadt,99089,380.0,497.0,117.0,,58.39,3.0,,,roof_storey,,central_heating,4.05,False,False,False,True,True,False,May19
97742950,Baden_Württemberg,Esslingen_Kreis,Filderstadt,70794,585.0,700.0,115.0,,47.3,1.0,1970.0,well_kept,raised_ground_floor,,central_heating,4.49,False,True,False,True,True,True,Oct19
82273475,Brandenburg,Teltow_Fläming_Kreis,Zossen,15806,455.76,575.76,120.0,,78.58,3.0,1999.0,well_kept,apartment,,central_heating,4.49,False,False,False,True,False,False,Oct19
115342234,Thüringen,Gera,Gera_Nord/Langenberg,7552,340.0,500.0,160.0,,65.92,2.0,,well_kept,,NO_INFORMATION,central_heating,1.97,False,True,False,True,False,False,Feb20
115496710,Nordrhein_Westfalen,Wuppertal,Barmen,42285,425.0,,90.0,,60.0,2.0,1914.0,,apartment,G,self_contained_central_heating,3.08,False,True,False,False,False,False,Feb20
111274471,Nordrhein_Westfalen,Dortmund,Körne,44141,1750.0,2000.0,250.0,,196.0,3.5,2004.0,well_kept,maisonette,,floor_heating,3.92,False,True,True,False,False,True,May19
111350022,Sachsen,Dresden,Prohlis_Süd,1239,417.82,590.6,172.78,81.66,64.28,2.0,1978.0,modernized,apartment,,district_heating,1.78,False,True,False,True,False,False,May19
110365140,Sachsen,Chemnitz,Kaßberg,9112,250.0,345.0,95.0,,45.99,1.0,1928.0,refurbished,,,central_heating,0.0,False,True,True,True,False,False,May19
115669465,Brandenburg,Oberspreewald_Lausitz_Kreis,Altdöbern,3229,235.6,,60.0,60.0,58.9,3.0,1963.0,refurbished,apartment,D,,0.0,False,True,False,False,False,False,Feb20
110532730,Nordrhein_Westfalen,Unna_Kreis,Unna,59425,895.0,1165.0,270.0,,113.0,3.0,1993.0,well_kept,raised_ground_floor,,gas_heating,3.17,False,True,True,False,False,True,May19
115457873,Nordrhein_Westfalen,Recklinghausen_Kreis,Oer_Erkenschwick,45739,560.0,795.0,135.0,100.0,92.71,4.5,1998.0,,apartment,,central_heating,3.02,False,True,False,True,False,False,Feb20
95502437,Sachsen,Chemnitz,Sonnenberg,9130,238.0,348.0,110.0,,47.65,2.0,,first_time_use_after_refurbishment,ground_floor,,central_heating,2.17,False,True,False,True,False,False,Feb20
115614608,Hessen,Frankfurt_am_Main,Sindlingen,65931,700.0,880.0,180.0,,54.0,2.0,1953.0,,apartment,E,gas_heating,5.2,False,False,False,True,False,False,Feb20
115119093,Sachsen,Hoyerswerda,Zeißig,2977,269.56,399.56,80.0,50.0,60.32,3.0,1963.0,,,,,0.19,False,True,False,False,False,False,Feb20
115625729,Bayern,Regensburg,Westenviertel,93049,995.0,1217.0,222.0,111.0,73.78,3.0,1962.0,first_time_use_after_refurbishment,,,,4.09,False,False,False,False,False,False,Feb20
114438291,Sachsen,Chemnitz,Sonnenberg,9130,270.0,,103.5,,45.0,2.0,1900.0,first_time_use_after_refurbishment,raised_ground_floor,,central_heating,0.63,False,True,True,True,False,False,Feb20
115539246,Hessen,Kassel,Oberzwehren,34132,347.0,497.0,150.0,77.5,57.79,3.0,1939.0,modernized,ground_floor,,central_heating,1.89,False,True,False,False,False,False,Feb20
107974371,Schleswig_Holstein,Pinneberg_Kreis,Quickborn,25451,617.5,869.0,121.0,98.0,65.0,2.5,2013.0,well_kept,raised_ground_floor,,gas_heating,2.98,False,True,False,True,True,True,Oct19
110236126,Sachsen_Anhalt,Halle_Saale,Lutherplatz/Thüringer_Bahnhof,6110,630.0,765.0,135.0,,67.0,2.0,,,ground_floor,,central_heating,4.05,False,True,False,True,False,False,May19
105752413,Hessen,Main_Kinzig_Kreis,Gründau,63584,950.0,1245.0,295.0,,158.0,5.5,1965.0,refurbished,ground_floor,,self_contained_central_heating,4.35,False,False,False,True,False,False,Sep18
113779922,Berlin,Berlin,Hellersdorf_Hellersdorf,12627,583.56,818.0,234.44,81.09,72.99,4.0,1990.0,first_time_use_after_refurbishment,apartment,,gas_heating,7.0,False,True,False,True,False,False,Oct19
106048531,Sachsen,Chemnitz,Hilbersdorf,9131,195.0,273.0,78.0,,35.5,2.0,,fully_renovated,raised_ground_floor,,central_heating,0.0,False,False,False,True,True,False,Sep18
110181560,Sachsen,Bautzen_Kreis,Bautzen,2625,324.0,464.0,80.0,60.0,57.7,2.0,1976.0,refurbished,apartment,B,district_heating,1.76,False,True,True,False,False,False,May19
106148721,Sachsen,Mittelsachsen_Kreis,Hartmannsdorf,9232,240.26,373.73,133.48,,53.39,2.0,,well_kept,,,,0.0,False,False,False,False,False,False,Sep18
115065277,Berlin,Berlin,Tiergarten_Tiergarten,10785,3900.0,4400.0,500.0,,124.0,3.0,,mint_condition,other,,,7.78,False,True,True,True,False,True,Feb20
115390072,Sachsen,Mittelsachsen_Kreis,Döbeln,4720,235.0,367.0,132.85,,58.79,2.0,,,apartment,,central_heating,0.98,False,False,False,False,False,False,Feb20
113111236,Hessen,Main_Kinzig_Kreis,Hanau,63450,1100.0,1200.0,100.0,,106.0,4.0,1921.0,first_time_use_after_refurbishment,apartment,,gas_heating,4.6,False,False,False,True,False,False,Oct19
112312082,Bayern,Cham_Kreis,Traitsching,93455,650.0,720.0,70.0,,100.0,4.0,1980.0,well_kept,apartment,NO_INFORMATION,electric_heating,2.56,False,True,False,True,True,True,Oct19
112930538,Sachsen,Chemnitz,Zentrum,9111,231.77,364.21,66.22,66.22,66.22,2.0,,refurbished,apartment,,central_heating,0.55,False,False,False,True,False,True,Oct19
113469749,Nordrhein_Westfalen,Bielefeld,Innenstadt,33604,980.0,,250.0,,96.0,3.0,2016.0,,ground_floor,A,floor_heating,3.82,False,True,True,True,False,False,Oct19
111140735,Nordrhein_Westfalen,Märkischer_Kreis,Lüdenscheid,58515,999.0,1269.0,270.0,,88.55,3.0,2000.0,well_kept,apartment,,gas_heating,3.67,False,True,True,True,False,True,May19
111422874,Rheinland_Pfalz,Kaiserslautern,Innenstadt,67657,535.0,,110.0,,67.0,2.0,,well_kept,ground_floor,D,stove_heating,3.99,False,True,False,False,False,False,May19
115399563,Rheinland_Pfalz,Bitburg_Prüm_Kreis,Nattenheim,54636,550.0,700.0,150.0,,110.0,4.0,1900.0,well_kept,apartment,D,central_heating,,False,False,False,False,False,True,Feb20
79510201,Thüringen,Greiz_Kreis,Greiz,7973,315.0,,130.0,,63.0,2.0,1900.0,,apartment,,central_heating,0.0,False,True,False,False,False,False,Sep18
115523543,Niedersachsen,Harburg_Kreis,Stelle,21435,620.0,825.0,155.0,,60.0,2.0,2015.0,mint_condition,apartment,NO_INFORMATION,central_heating,3.61,False,True,True,True,False,True,Feb20
110286445,Schleswig_Holstein,Lübeck,St._Jürgen,23560,650.0,760.0,110.0,,50.0,1.0,,first_time_use_after_refurbishment,apartment,,,4.86,False,False,False,True,False,True,May19
91411322,Sachsen_Anhalt,Magdeburg,Werder,39114,1085.0,1472.0,387.0,,155.0,3.0,1890.0,first_time_use_after_refurbishment,roof_storey,,central_heating,2.78,False,True,True,False,True,False,Feb20
115070463,Bayern,München,Hasenbergl,80935,950.0,1030.0,80.0,,36.0,1.0,1976.0,modernized,apartment,,central_heating,5.74,False,True,True,True,False,True,Feb20
32355321,Hamburg,Hamburg,Winterhude,22303,912.0,1036.0,78.0,46.0,65.09,2.5,1952.0,refurbished,apartment,,central_heating,6.26,False,False,False,True,True,True,May19
105476319,Hessen,Wiesbaden,Sonnenberg,65191,980.0,,210.0,100.0,105.8,3.0,1953.0,fully_renovated,ground_floor,F,central_heating,3.33,False,True,False,False,False,False,Sep18
115338721,Nordrhein_Westfalen,Bochum,Grumme,44791,1115.0,,222.0,147.0,116.75,3.0,2016.0,fully_renovated,ground_floor,,,4.09,False,True,False,True,True,False,Feb20
111396084,Berlin,Berlin,Neu_Hohenschönhausen_Hohenschönhausen,13057,228.41,290.08,41.11,20.56,32.63,1.0,1989.0,refurbished,apartment,,central_heating,8.24,False,False,False,False,False,False,May19
107801436,Bayern,Würzburg,Mainviertel,97082,1370.0,1370.0,0.0,,65.0,2.0,1950.0,,,,central_heating,6.02,False,True,False,False,False,True,Oct19
68594818,Nordrhein_Westfalen,Rheinisch_Bergischer_Kreis,Bergisch_Gladbach,51429,1610.0,1950.0,340.0,,65.1,2.0,2002.0,fully_renovated,apartment,,floor_heating,3.9,False,True,True,True,False,True,Sep18
106986573,Nordrhein_Westfalen,Mönchengladbach,Schmölderpark,41239,419.0,,215.0,80.0,69.64,2.0,1974.0,well_kept,apartment,F,central_heating,3.23,False,True,True,True,True,False,Sep18
110368049,Niedersachsen,Goslar_Kreis,Seesen,38723,395.0,,75.0,100.0,67.94,3.0,1965.0,well_kept,ground_floor,,district_heating,2.14,False,True,False,True,False,False,Feb20
111331176,Berlin,Berlin,Friedenau_Schöneberg,12159,840.0,965.0,125.0,,60.0,2.0,,,apartment,,gas_heating,8.93,False,True,False,False,False,False,May19
106919154,Saarland,Stadtverband_Saarbrücken_Kreis,Saarbrücken,66129,555.0,675.0,120.0,,90.0,3.0,,fully_renovated,other,,,2.99,False,False,False,False,False,False,Sep18
108834750,Sachsen,Chemnitz,Sonnenberg,9130,224.1,328.68,104.58,54.78,49.8,2.0,1900.0,well_kept,roof_storey,,central_heating,0.0,False,True,False,False,False,False,May19
109945747,Sachsen,Leipzig_Kreis,Borna,4552,230.0,330.0,100.0,,47.52,3.0,1997.0,modernized,apartment,,central_heating,2.5,False,False,False,True,False,False,May19
106152474,Bremen,Bremen,Gete,28213,1180.0,1560.0,380.0,,134.2,3.0,,mint_condition,apartment,NO_INFORMATION,,4.49,False,True,True,True,True,True,Sep18
115165819,Berlin,Berlin,Kreuzberg_Kreuzberg,10965,1156.44,1534.62,217.49,160.69,93.01,3.0,1964.0,first_time_use,apartment,NO_INFORMATION,central_heating,7.88,False,True,True,False,False,False,Feb20
110215841,Sachsen_Anhalt,Stendal_Kreis,Stendal,39576,286.39,378.92,92.53,44.06,44.06,2.0,1971.0,,apartment,,central_heating,2.01,False,True,False,False,False,False,May19
114218847,Sachsen,Chemnitz,Kaßberg,9116,305.0,425.0,120.0,,61.0,2.0,1905.0,,roof_storey,,central_heating,0.72,False,False,False,True,False,True,Feb20
110806347,Sachsen,Chemnitz,Rottluff,9116,320.0,430.0,110.0,,64.0,2.0,1926.0,modernized,,,central_heating,0.53,False,True,False,True,True,True,Oct19
104135389,Sachsen_Anhalt,Mansfeld_Südharz_Kreis,Sangerhausen,6526,313.0,372.06,59.06,,59.06,3.0,1960.0,well_kept,ground_floor,E,gas_heating,2.34,False,False,False,True,False,False,May19
112160708,Sachsen_Anhalt,Burgenlandkreis,Weißenfels,6667,156.0,225.0,69.0,,31.0,2.0,1981.0,refurbished,,,central_heating,0.19,False,False,False,True,False,False,Oct19
113850771,Baden_Württemberg,Rems_Murr_Kreis,Fellbach,70736,386.0,426.0,40.0,,35.0,2.0,1959.0,modernized,roof_storey,,oil_heating,6.44,False,False,False,False,False,True,Oct19
112486291,Nordrhein_Westfalen,Köln,Mülheim,51063,899.0,998.0,99.0,,61.0,2.0,,refurbished,apartment,,self_contained_central_heating,5.3,False,True,False,True,False,True,Feb20
115460720,Sachsen_Anhalt,Halle_Saale,Westliche_Neustadt,6126,316.0,405.0,51.0,38.0,37.58,1.0,1979.0,refurbished,apartment,C,,1.86,False,True,True,False,False,False,Feb20
111263838,Nordrhein_Westfalen,Aachen,Innenstadt,52062,775.0,995.0,220.0,,83.0,3.0,1967.0,first_time_use_after_refurbishment,roof_storey,,central_heating,3.7,False,False,True,True,False,False,May19
91567868,Schleswig_Holstein,Lübeck,St._Jürgen,23560,420.0,520.0,100.0,,54.0,3.0,,,roof_storey,,,5.13,False,False,False,True,False,True,May19
114513789,Sachsen,Leipzig,Möckern,4159,320.0,450.0,130.0,,60.0,2.0,,refurbished,apartment,,central_heating,3.62,False,False,False,True,True,False,Feb20
110943252,Sachsen,Chemnitz,Hilbersdorf,9131,250.0,378.0,128.0,,58.05,3.0,1894.0,well_kept,ground_floor,,central_heating,0.0,False,True,False,True,False,False,May19
113761672,Nordrhein_Westfalen,Bottrop,Altstadt,46236,350.0,560.0,150.0,60.0,53.43,2.5,1957.0,well_kept,apartment,E,district_heating,3.67,False,False,True,True,False,False,Oct19
106321504,Sachsen,Leipzig,Mockau_Süd,4357,732.5,996.0,263.5,,97.68,3.0,,first_time_use_after_refurbishment,roof_storey,,floor_heating,5.0,False,False,False,True,True,False,Sep18
109001185,Sachsen_Anhalt,Altmarkkreis_Salzwedel,Kalbe_Milde,39624,243.0,374.0,55.0,76.0,60.68,3.0,1966.0,fully_renovated,apartment,,central_heating,2.13,False,True,False,False,False,False,May19
110416581,Sachsen,Nordsachsen_Kreis,Taucha,4425,295.0,370.0,75.0,,36.74,1.0,1939.0,refurbished,roof_storey,,central_heating,3.91,False,True,False,True,False,False,Feb20
115573874,Berlin,Berlin,Spandau_Spandau,13597,720.0,798.0,78.0,,60.0,2.0,,,,,,6.07,False,False,False,False,False,True,Feb20
111151484,Niedersachsen,Diepholz_Kreis,Syke,28857,760.0,,180.0,,91.0,3.0,2015.0,mint_condition,apartment,,gas_heating,3.7,False,True,True,True,False,True,May19
115307070,Sachsen_Anhalt,Dessau_Roßlau,Innerstädtischer_Bereich_Nord,6844,325.0,435.0,110.0,,54.0,2.0,,fully_renovated,apartment,,gas_heating,2.27,False,False,False,True,True,False,Feb20
94949579,Sachsen,Plauen,Obere_Aue,8523,350.0,470.0,120.0,90.0,54.0,2.0,,mint_condition,apartment,,central_heating,3.5,False,False,True,False,True,False,May19
115307803,Nordrhein_Westfalen,Düsseldorf,Stadtmitte,40210,930.0,930.0,150.0,,67.0,3.0,,first_time_use_after_refurbishment,apartment,NO_INFORMATION,district_heating,4.99,False,False,True,True,False,False,Feb20
105723453,Nordrhein_Westfalen,Lippe_Kreis,Detmold,32758,231.7,291.7,60.0,0.0,45.57,1.0,1984.0,,apartment,,electric_heating,3.23,False,True,True,False,False,False,Sep18
110605220,Niedersachsen,Hannover_Kreis,Ronnenberg,30952,950.0,1210.0,260.0,,145.0,4.0,1907.0,refurbished,ground_floor,,oil_heating,5.71,False,False,False,True,False,True,May19
106940153,Sachsen,Bautzen_Kreis,Bautzen,2625,415.0,485.0,70.0,,64.11,2.0,1900.0,,ground_floor,C,central_heating,1.76,False,False,False,False,False,False,May19
115563641,Nordrhein_Westfalen,Gelsenkirchen,Hassel,45896,409.0,,100.0,80.0,72.2,3.0,1960.0,fully_renovated,apartment,,,2.6,False,True,True,True,False,False,Feb20
111419637,Nordrhein_Westfalen,Wuppertal,Elberfeld_West,42117,240.0,360.0,60.0,60.0,38.0,1.0,,first_time_use_after_refurbishment,raised_ground_floor,,central_heating,3.37,False,True,False,False,False,False,May19
111602661,Nordrhein_Westfalen,Dortmund,Asseln,44319,650.0,750.0,100.0,,20.0,11.0,2019.0,first_time_use,ground_floor,,,2.88,True,True,True,False,True,False,Oct19
64882538,Nordrhein_Westfalen,Mönchengladbach,Gladbach,41061,490.0,,,,87.0,3.5,1956.0,well_kept,apartment,,self_contained_central_heating,3.3,False,False,False,True,False,False,Oct19
110363298,Sachsen,Vogtlandkreis,Netzschkau,8491,190.0,,95.0,,46.0,1.0,1920.0,,raised_ground_floor,D,central_heating,4.08,False,True,False,True,True,False,May19
107710460,Sachsen,Vogtlandkreis,Elsterberg,7985,250.0,360.0,110.0,,58.0,3.0,1986.0,well_kept,apartment,C,gas_heating,1.76,False,False,False,True,True,True,Oct19
89195784,Nordrhein_Westfalen,Hagen,Mittelstadt,58095,300.0,350.0,50.0,,22.0,1.0,1969.0,,roof_storey,,central_heating,3.57,False,False,False,False,False,True,Feb20
94326251,Sachsen_Anhalt,Burgenlandkreis,Zeitz,6712,220.0,,100.0,,57.0,2.0,1915.0,,roof_storey,,central_heating,2.08,False,False,False,False,False,False,Sep18
106316416,Nordrhein_Westfalen,Köln,Neuehrenfeld,50823,1125.0,,140.0,,90.0,2.5,1914.0,fully_renovated,apartment,D,self_contained_central_heating,5.45,False,False,False,False,False,True,Sep18
111246416,Saarland,Stadtverband_Saarbrücken_Kreis,Saarbrücken,66123,460.0,,150.0,,59.0,2.0,1995.0,mint_condition,apartment,,central_heating,2.82,False,False,True,True,False,True,May19
113852158,Nordrhein_Westfalen,Bonn,Venusberg,53127,950.0,1350.0,350.0,50.0,72.0,3.0,,well_kept,raised_ground_floor,,gas_heating,2.97,False,True,False,True,True,True,Oct19
114724659,Sachsen,Leipzig,Zentrum,4109,780.0,780.0,0.0,,37.0,1.0,,,,,,5.59,False,False,True,False,False,True,Feb20
112434876,Bayern,München,Maxvorstadt,80799,2100.0,2209.2,109.2,,91.0,3.0,1893.0,first_time_use_after_refurbishment,apartment,,self_contained_central_heating,5.74,False,True,False,False,False,False,Feb20
115511995,Sachsen_Anhalt,Magdeburg,Cracau,39114,326.96,505.72,178.76,97.2,51.49,2.0,1928.0,modernized,ground_floor,,gas_heating,0.77,False,True,False,True,False,False,Feb20
111394955,Baden_Württemberg,Zollernalbkreis,Hechingen,72379,790.0,1090.0,300.0,,108.0,4.5,1995.0,well_kept,apartment,,central_heating,5.52,False,False,False,True,False,True,May19
105897980,Nordrhein_Westfalen,Solingen,Solingen_Mitte,42651,350.0,459.0,109.0,,60.0,2.5,,well_kept,apartment,,self_contained_central_heating,1.54,False,False,False,True,False,False,Sep18
89228468,Sachsen,Bautzen_Kreis,Schönteichen,1917,200.0,310.0,55.0,55.0,35.49,1.0,1988.0,refurbished,,B,oil_heating,2.62,False,False,False,True,False,False,Feb20
113233699,Nordrhein_Westfalen,Gelsenkirchen,Ückendorf,45886,324.0,500.0,100.0,76.0,60.0,2.0,,,roof_storey,,central_heating,2.07,False,False,False,False,False,False,Oct19
108969408,Thüringen,Suhl,Suhl_Mitte,98527,375.97,511.97,136.0,,65.81,3.0,1959.0,,,,,4.29,False,False,False,False,False,False,Feb20
90422095,Rheinland_Pfalz,Bad_Kreuznach_Kreis,Bad_Kreuznach,55543,640.0,,170.0,,86.4,3.0,1965.0,well_kept,apartment,,central_heating,2.99,False,False,False,True,False,False,Sep18
114583479,Sachsen,Nordsachsen_Kreis,Delitzsch,4509,380.0,580.0,80.0,120.0,74.0,4.0,1980.0,well_kept,apartment,NO_INFORMATION,district_heating,3.51,False,True,False,True,False,False,Feb20
115492051,Hessen,Darmstadt,Darmstadt_West,64295,248.88,356.88,72.0,36.0,39.81,1.0,1951.0,,apartment,A,central_heating,4.4,False,False,False,True,False,False,Feb20
99543134,Bayern,Freising_Kreis,Freising,85354,1130.0,1380.0,250.0,,112.0,3.0,1983.0,well_kept,apartment,,central_heating,3.85,False,False,False,True,False,True,May19
115633884,Hessen,Frankfurt_am_Main,Westend_Süd,60323,4000.0,4400.0,400.0,,149.82,4.5,1889.0,mint_condition,apartment,,floor_heating,4.58,False,True,True,True,False,True,Feb20
111355023,Nordrhein_Westfalen,Bonn,Röttgen,53125,1000.0,1230.0,230.0,,100.0,4.0,1969.0,,apartment,,central_heating,3.95,False,True,False,False,False,False,May19
109528297,Sachsen,Mittelsachsen_Kreis,Freiberg,9599,518.0,,94.22,141.33,94.22,4.0,1987.0,,other,,district_heating,1.69,False,True,False,False,False,False,May19
114546136,Sachsen_Anhalt,Halle_Saale,Westliche_Neustadt,6126,590.0,710.7,120.7,,71.0,3.0,1975.0,first_time_use,apartment,C,district_heating,1.85,False,True,False,False,True,True,Feb20
97283316,Nordrhein_Westfalen,Rhein_Sieg_Kreis,Königswinter,53639,1575.0,,440.0,,210.0,4.0,1990.0,well_kept,ground_floor,,central_heating,4.23,False,True,False,False,True,False,Sep18
104290654,Nordrhein_Westfalen,Bielefeld,Gellershagen,33613,250.0,375.0,100.0,,23.0,1.0,1994.0,well_kept,apartment,H,central_heating,2.78,False,False,False,False,True,True,Oct19
